Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2001;12;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;1;234.8;0.0;21.6;15.0;0.0;0.0;0.0;19.8;38.0;13.1;10.1;0.0;0.0;12.1;0.0;0.0;37.8;24.0;15.1;6.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;11.3;8.4;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;2;33.6;0.0;0.0;0.0;21.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.8;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;3;89.8;0.0;0.0;0.0;4.0;63.0;7.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;4;120.4;13.0;0.0;9.0;0.0;0.0;0.0;8.1;11.0;0.0;0.0;17.0;0.0;19.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.3;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;5;33.5;0.0;16.0;17.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;6;25.5;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2002;12;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;1;51.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;30.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;2;151.4;0.0;0.0;0.0;3.0;0.0;3.9;0.0;0.0;0.0;3.6;0.0;5.0;72.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;19.5;0.0;4.8;0.0;38.6;0.0;0.0;888.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;3;157.2;10.2;0.0;0.0;22.2;3.6;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;2.0;9.6;0.0;9.4;25.0;0.0;3.8;22.0;6.4;3.8;0.0;3.0;5.0;23.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;4;75.6;0.0;4.0;0.0;0.0;11.0;0.0;0.0;7.0;2.0;7.6;0.0;22.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;3.4;8.2;1.2;2.8;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;5;8.0;0.0;0.0;0.0;5.6;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;6;59.8;0.0;0.0;0.0;0.0;16.4;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2003;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;1;445.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;17.2;9.0;0.0;0.0;21.6;0.0;2.0;9.6;23.6;49.4;0.0;106.0;7.0;66.0;20.0;87.2;12.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;2;140.9;0.0;0.0;0.0;5.5;4.1;30.0;15.0;15.0;15.0;0.0;0.0;0.0;13.0;0.0;0.0;13.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.5;0.0;0.0;1.0;0.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;3;65.7;0.0;0.0;0.0;0.0;0.0;0.0;38.0;2.0;0.0;0.0;0.0;3.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.5;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;4;49.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;5.0;0.0;0.0;7.8;16.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;5;30.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;6;65.4;3.8;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.8;0.0;5.0;0.0;11.2;1.6;5.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;9;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2004;12;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;1;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;12.0;0.0;0.0;20.0;0.0;0.0;7.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;2;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;3;300.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;3.5;1.5;17.0;3.2;10.0;12.0;51.0;3.0;34.0;13.0;16.0;26.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;4;51.0;0.0;0.0;0.0;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;5;52.4;0.0;4.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;3.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;6;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2005;12;18.8;0.0;0.0;0.0;0.0;0.0;0.0;18.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;1;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;2;232.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;3.5;55.8;0.0;53.0;0.0;0.0;0.0;41.0;1.2;61.0;0.0;0.0;4.2;888.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;3;73.8;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;4;132.7;0.0;17.0;0.0;0.0;0.0;0.0;14.2;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;14.0;0.0;11.0;0.0;3.0;0.0;19.0;5.0;20.0;8.0;0.0;0.0;0.0;0.0;15.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;5;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;17.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;6;41.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2006;12;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;1;17.0;13.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;2;266.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;6.5;0.0;0.0;14.5;14.0;4.0;11.0;34.0;25.5;13.0;0.0;78.0;25.0;0.0;30.5;0.0;0.0;0.0;0.0;5.0;888.0;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;3;114.1;5.0;28.0;0.0;0.0;12.8;0.0;0.0;0.0;16.0;40.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;4;43.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.2;1.5;0.0;0.0;0.0;0.0;6.8;3.0;4.0;0.0;0.0;0.0;13.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;5;21.1;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;6;11.0;3.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;7;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;8;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2007;12;16.9;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;1;73.4;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;1.4;0.0;0.0;0.0;3.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;2;99.6;17.6;37.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;27.2;888.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;3;384.6;10.0;11.5;2.0;8.0;7.8;21.0;0.0;0.0;0.0;9.0;2.8;0.0;22.0;15.5;0.0;18.5;0.0;5.0;2.0;0.0;10.0;0.0;0.0;16.0;0.0;19.5;11.0;22.0;75.0;85.0;11.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;4;161.5;32.0;23.5;3.5;0.0;15.0;18.5;0.0;5.0;1.0;1.5;9.5;0.0;25.0;19.5;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;5;9.5;0.0;0.0;0.0;0.0;3.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;6;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;7;25.2;0.0;23.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;8;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Independência;INDEPENDENCIA;-5.39377777778;-40.3123611111;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
